source_table,cohort,validation,outcome_metric,outcome_formulation,baseline_scope,comparison,estimate,ci_lower,ci_upper,benchmark,upper_below,interval_crosses,lower_above,eu_predictive_R2_gain,gain_to_abs_eu_ratio,same_order_of_magnitude_as_eu,n_persons,notes
prior_response_representation,HRS,grouped_10fold,acute,change,context,R4_acute_residual_minus_BASE,0.0014791180135543,-0.0071850037989232,0.0095805092481361,0.01,True,False,False,0.0049367170673443,0.2996157149330153,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,context,R4_persistence_residual_minus_BASE,0.0419318688503352,0.00929297192013,0.0703087781653675,0.0025,False,False,True,0.0049367170673443,8.493877262626372,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,context,R4_persistence_residual_minus_BASE,0.0419318688503352,0.00929297192013,0.0703087781653675,0.005,False,False,True,0.0049367170673443,8.493877262626372,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,context,R4_persistence_residual_minus_BASE,0.0419318688503352,0.00929297192013,0.0703087781653675,0.01,False,True,False,0.0049367170673443,8.493877262626372,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,context,R4_joint_residual_minus_BASE,0.0373019563663989,0.0070295157129539,0.0688082729804103,0.0025,False,False,True,0.0049367170673443,7.556024754415494,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,context,R4_joint_residual_minus_BASE,0.0373019563663989,0.0070295157129539,0.0688082729804103,0.005,False,False,True,0.0049367170673443,7.556024754415494,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,context,R4_joint_residual_minus_BASE,0.0373019563663989,0.0070295157129539,0.0688082729804103,0.01,False,True,False,0.0049367170673443,7.556024754415494,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R1_prior_acute_minus_BASE,-0.0013824136213311,-0.0030230509127096,0.0003135181783594,0.0025,True,False,False,0.0049367170673443,-0.2800269090719529,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R1_prior_acute_minus_BASE,-0.0013824136213311,-0.0030230509127096,0.0003135181783594,0.005,True,False,False,0.0049367170673443,-0.2800269090719529,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R1_prior_acute_minus_BASE,-0.0013824136213311,-0.0030230509127096,0.0003135181783594,0.01,True,False,False,0.0049367170673443,-0.2800269090719529,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R2_prior_persistence_minus_BASE,0.0030847347765652,-0.0044243530612753,0.0110672006502414,0.0025,False,True,False,0.0049367170673443,0.6248554929287579,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R2_prior_persistence_minus_BASE,0.0030847347765652,-0.0044243530612753,0.0110672006502414,0.005,False,True,False,0.0049367170673443,0.6248554929287579,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R2_prior_persistence_minus_BASE,0.0030847347765652,-0.0044243530612753,0.0110672006502414,0.01,False,True,False,0.0049367170673443,0.6248554929287579,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R3_joint_raw_minus_BASE,0.0004877648366331,-0.0079289195749239,0.0089656057426077,0.0025,False,True,False,0.0049367170673443,0.0988034821480149,False,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R3_joint_raw_minus_BASE,0.0004877648366331,-0.0079289195749239,0.0089656057426077,0.005,False,True,False,0.0049367170673443,0.0988034821480149,False,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R3_joint_raw_minus_BASE,0.0004877648366331,-0.0079289195749239,0.0089656057426077,0.01,True,False,False,0.0049367170673443,0.0988034821480149,False,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R4_acute_residual_minus_BASE,0.0044595417712406,-0.0049468705862914,0.013968004208624,0.0025,False,True,False,0.0049367170673443,0.9033415750600516,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R4_acute_residual_minus_BASE,0.0044595417712406,-0.0049468705862914,0.013968004208624,0.005,False,True,False,0.0049367170673443,0.9033415750600516,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R4_acute_residual_minus_BASE,0.0044595417712406,-0.0049468705862914,0.013968004208624,0.01,False,True,False,0.0049367170673443,0.9033415750600516,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R4_persistence_residual_minus_BASE,-0.0009311956670925,-0.0039021478683623,0.0017889381690745,0.0025,True,False,False,0.0049367170673443,-0.1886265010511285,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R4_persistence_residual_minus_BASE,-0.0009311956670925,-0.0039021478683623,0.0017889381690745,0.005,True,False,False,0.0049367170673443,-0.1886265010511285,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R4_persistence_residual_minus_BASE,-0.0009311956670925,-0.0039021478683623,0.0017889381690745,0.01,True,False,False,0.0049367170673443,-0.1886265010511285,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R4_joint_residual_minus_BASE,0.0024686705678272,-0.0061120120018034,0.0109358199459541,0.0025,False,True,False,0.0049367170673443,0.5000632068135331,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R4_joint_residual_minus_BASE,0.0024686705678272,-0.0061120120018034,0.0109358199459541,0.005,False,True,False,0.0049367170673443,0.5000632068135331,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,change,current_state,R4_joint_residual_minus_BASE,0.0024686705678272,-0.0061120120018034,0.0109358199459541,0.01,False,True,False,0.0049367170673443,0.5000632068135331,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R1_prior_acute_minus_BASE,-0.0012868983700553,-0.0028911500726023,0.0004078233719115,0.0025,True,False,False,0.0049367170673443,-0.2606789800792941,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R1_prior_acute_minus_BASE,-0.0012868983700553,-0.0028911500726023,0.0004078233719115,0.005,True,False,False,0.0049367170673443,-0.2606789800792941,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R1_prior_acute_minus_BASE,-0.0012868983700553,-0.0028911500726023,0.0004078233719115,0.01,True,False,False,0.0049367170673443,-0.2606789800792941,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R2_prior_persistence_minus_BASE,0.0028716008687704,-0.004942121954076,0.0100551885216023,0.0025,False,True,False,0.0049367170673443,0.5816822859397223,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R2_prior_persistence_minus_BASE,0.0028716008687704,-0.004942121954076,0.0100551885216023,0.005,False,True,False,0.0049367170673443,0.5816822859397223,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R2_prior_persistence_minus_BASE,0.0028716008687704,-0.004942121954076,0.0100551885216023,0.01,False,True,False,0.0049367170673443,0.5816822859397223,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R3_joint_raw_minus_BASE,0.0004540636489307,-0.0079095500771254,0.0080906659282956,0.0025,False,True,False,0.0049367170673443,0.0919768426540615,False,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R3_joint_raw_minus_BASE,0.0004540636489307,-0.0079095500771254,0.0080906659282956,0.005,False,True,False,0.0049367170673443,0.0919768426540615,False,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R3_joint_raw_minus_BASE,0.0004540636489307,-0.0079095500771254,0.0080906659282956,0.01,True,False,False,0.0049367170673443,0.0919768426540615,False,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R4_acute_residual_minus_BASE,0.0041514181776342,-0.003930027725385,0.0129242563863562,0.0025,False,True,False,0.0049367170673443,0.8409268995979656,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R4_acute_residual_minus_BASE,0.0041514181776342,-0.003930027725385,0.0129242563863562,0.005,False,True,False,0.0049367170673443,0.8409268995979656,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R4_acute_residual_minus_BASE,0.0041514181776342,-0.003930027725385,0.0129242563863562,0.01,False,True,False,0.0049367170673443,0.8409268995979656,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R4_persistence_residual_minus_BASE,-0.000866856465889,-0.0035261597357193,0.001616404669991,0.0025,True,False,False,0.0049367170673443,-0.1755937101648293,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R4_persistence_residual_minus_BASE,-0.000866856465889,-0.0035261597357193,0.001616404669991,0.005,True,False,False,0.0049367170673443,-0.1755937101648293,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R4_persistence_residual_minus_BASE,-0.000866856465889,-0.0035261597357193,0.001616404669991,0.01,True,False,False,0.0049367170673443,-0.1755937101648293,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R4_joint_residual_minus_BASE,0.0022981024498884,-0.0060430682107631,0.0102084217228414,0.0025,False,True,False,0.0049367170673443,0.4655122865132607,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R4_joint_residual_minus_BASE,0.0022981024498884,-0.0060430682107631,0.0102084217228414,0.005,False,True,False,0.0049367170673443,0.4655122865132607,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,acute,ancova_level,ancova_current_state,R4_joint_residual_minus_BASE,0.0022981024498884,-0.0060430682107631,0.0102084217228414,0.01,False,True,False,0.0049367170673443,0.4655122865132607,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R1_prior_acute_minus_BASE,-0.0011941214360132,-0.0086617903990143,0.0066061711636233,0.0025,False,True,False,0.0049367170673443,-0.2418857349375401,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R1_prior_acute_minus_BASE,-0.0011941214360132,-0.0086617903990143,0.0066061711636233,0.005,False,True,False,0.0049367170673443,-0.2418857349375401,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R1_prior_acute_minus_BASE,-0.0011941214360132,-0.0086617903990143,0.0066061711636233,0.01,True,False,False,0.0049367170673443,-0.2418857349375401,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R2_prior_persistence_minus_BASE,0.0370141446803305,0.0083761774801472,0.0632912507209723,0.0025,False,False,True,0.0049367170673443,7.497724535435511,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R2_prior_persistence_minus_BASE,0.0370141446803305,0.0083761774801472,0.0632912507209723,0.005,False,False,True,0.0049367170673443,7.497724535435511,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R2_prior_persistence_minus_BASE,0.0370141446803305,0.0083761774801472,0.0632912507209723,0.01,False,True,False,0.0049367170673443,7.497724535435511,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R3_joint_raw_minus_BASE,0.0384491813941673,0.0127718791478458,0.0643560120583885,0.0025,False,False,True,0.0049367170673443,7.788410976295021,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R3_joint_raw_minus_BASE,0.0384491813941673,0.0127718791478458,0.0643560120583885,0.005,False,False,True,0.0049367170673443,7.788410976295021,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R3_joint_raw_minus_BASE,0.0384491813941673,0.0127718791478458,0.0643560120583885,0.01,False,False,True,0.0049367170673443,7.788410976295021,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R4_acute_residual_minus_BASE,-0.0002689782968241,-0.0101715425688274,0.008930901843519,0.0025,False,True,False,0.0049367170673443,-0.0544852567313216,False,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R4_acute_residual_minus_BASE,-0.0002689782968241,-0.0101715425688274,0.008930901843519,0.005,False,True,False,0.0049367170673443,-0.0544852567313216,False,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R4_acute_residual_minus_BASE,-0.0002689782968241,-0.0101715425688274,0.008930901843519,0.01,True,False,False,0.0049367170673443,-0.0544852567313216,False,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R4_persistence_residual_minus_BASE,0.0525360526654814,0.0167256908146289,0.0787758302254695,0.0025,False,False,True,0.0049367170673443,10.641900669779147,False,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R4_persistence_residual_minus_BASE,0.0525360526654814,0.0167256908146289,0.0787758302254695,0.005,False,False,True,0.0049367170673443,10.641900669779147,False,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R4_persistence_residual_minus_BASE,0.0525360526654814,0.0167256908146289,0.0787758302254695,0.01,False,False,True,0.0049367170673443,10.641900669779147,False,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R4_joint_residual_minus_BASE,0.0489585047137757,0.0167048978545999,0.0777172094800817,0.0025,False,False,True,0.0049367170673443,9.917219084243142,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R4_joint_residual_minus_BASE,0.0489585047137757,0.0167048978545999,0.0777172094800817,0.005,False,False,True,0.0049367170673443,9.917219084243142,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,context,R4_joint_residual_minus_BASE,0.0489585047137757,0.0167048978545999,0.0777172094800817,0.01,False,False,True,0.0049367170673443,9.917219084243142,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R1_prior_acute_minus_BASE,-0.0025118440890575,-0.0043186842668017,-0.0008010310149197,0.0025,True,False,False,0.0049367170673443,-0.5088085978580951,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R1_prior_acute_minus_BASE,-0.0025118440890575,-0.0043186842668017,-0.0008010310149197,0.005,True,False,False,0.0049367170673443,-0.5088085978580951,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R1_prior_acute_minus_BASE,-0.0025118440890575,-0.0043186842668017,-0.0008010310149197,0.01,True,False,False,0.0049367170673443,-0.5088085978580951,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R2_prior_persistence_minus_BASE,0.002006985971008,-0.0054385923360377,0.0099010814613367,0.0025,False,True,False,0.0049367170673443,0.4065426362559741,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R2_prior_persistence_minus_BASE,0.002006985971008,-0.0054385923360377,0.0099010814613367,0.005,False,True,False,0.0049367170673443,0.4065426362559741,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R2_prior_persistence_minus_BASE,0.002006985971008,-0.0054385923360377,0.0099010814613367,0.01,True,False,False,0.0049367170673443,0.4065426362559741,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R3_joint_raw_minus_BASE,0.0025298649040771,-0.005012751731078,0.011645939726398,0.0025,False,True,False,0.0049367170673443,0.5124589620117883,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R3_joint_raw_minus_BASE,0.0025298649040771,-0.005012751731078,0.011645939726398,0.005,False,True,False,0.0049367170673443,0.5124589620117883,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R3_joint_raw_minus_BASE,0.0025298649040771,-0.005012751731078,0.011645939726398,0.01,False,True,False,0.0049367170673443,0.5124589620117883,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R4_acute_residual_minus_BASE,0.0057496608124528,-0.004407308859659,0.0160003120481601,0.0025,False,True,False,0.0049367170673443,1.164672946417384,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R4_acute_residual_minus_BASE,0.0057496608124528,-0.004407308859659,0.0160003120481601,0.005,False,True,False,0.0049367170673443,1.164672946417384,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R4_acute_residual_minus_BASE,0.0057496608124528,-0.004407308859659,0.0160003120481601,0.01,False,True,False,0.0049367170673443,1.164672946417384,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R4_persistence_residual_minus_BASE,-0.0020967505622181,-0.0034933003300967,-0.0007267346553864,0.0025,True,False,False,0.0049367170673443,-0.4247256898897156,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R4_persistence_residual_minus_BASE,-0.0020967505622181,-0.0034933003300967,-0.0007267346553864,0.005,True,False,False,0.0049367170673443,-0.4247256898897156,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R4_persistence_residual_minus_BASE,-0.0020967505622181,-0.0034933003300967,-0.0007267346553864,0.01,True,False,False,0.0049367170673443,-0.4247256898897156,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R4_joint_residual_minus_BASE,0.0049226222582179,-0.0049810904777779,0.0148092580970584,0.0025,False,True,False,0.0049367170673443,0.9971449023847042,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R4_joint_residual_minus_BASE,0.0049226222582179,-0.0049810904777779,0.0148092580970584,0.005,False,True,False,0.0049367170673443,0.9971449023847042,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,change,current_state,R4_joint_residual_minus_BASE,0.0049226222582179,-0.0049810904777779,0.0148092580970584,0.01,False,True,False,0.0049367170673443,0.9971449023847042,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R1_prior_acute_minus_BASE,-0.0023982462069821,-0.0043203957805917,-0.0006100874897742,0.0025,True,False,False,0.0049367170673443,-0.4857977830745483,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R1_prior_acute_minus_BASE,-0.0023982462069821,-0.0043203957805917,-0.0006100874897742,0.005,True,False,False,0.0049367170673443,-0.4857977830745483,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R1_prior_acute_minus_BASE,-0.0023982462069821,-0.0043203957805917,-0.0006100874897742,0.01,True,False,False,0.0049367170673443,-0.4857977830745483,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R2_prior_persistence_minus_BASE,0.0019162202436865,-0.005766968550222,0.0093579301829769,0.0025,False,True,False,0.0049367170673443,0.3881567887214098,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R2_prior_persistence_minus_BASE,0.0019162202436865,-0.005766968550222,0.0093579301829769,0.005,False,True,False,0.0049367170673443,0.3881567887214098,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R2_prior_persistence_minus_BASE,0.0019162202436865,-0.005766968550222,0.0093579301829769,0.01,True,False,False,0.0049367170673443,0.3881567887214098,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R3_joint_raw_minus_BASE,0.0024154520325565,-0.0053450652332086,0.0106349183139859,0.0025,False,True,False,0.0049367170673443,0.4892830598971195,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R3_joint_raw_minus_BASE,0.0024154520325565,-0.0053450652332086,0.0106349183139859,0.005,False,True,False,0.0049367170673443,0.4892830598971195,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R3_joint_raw_minus_BASE,0.0024154520325565,-0.0053450652332086,0.0106349183139859,0.01,False,True,False,0.0049367170673443,0.4892830598971195,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R4_acute_residual_minus_BASE,0.0054896330130396,-0.0051396610866073,0.0163954236176173,0.0025,False,True,False,0.0049367170673443,1.1120007361476685,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R4_acute_residual_minus_BASE,0.0054896330130396,-0.0051396610866073,0.0163954236176173,0.005,False,True,False,0.0049367170673443,1.1120007361476685,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R4_acute_residual_minus_BASE,0.0054896330130396,-0.0051396610866073,0.0163954236176173,0.01,False,True,False,0.0049367170673443,1.1120007361476685,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R4_persistence_residual_minus_BASE,-0.0020019252407954,-0.0034710740018713,-0.0004673359382396,0.0025,True,False,False,0.0049367170673443,-0.4055175156862671,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R4_persistence_residual_minus_BASE,-0.0020019252407954,-0.0034710740018713,-0.0004673359382396,0.005,True,False,False,0.0049367170673443,-0.4055175156862671,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R4_persistence_residual_minus_BASE,-0.0020019252407954,-0.0034710740018713,-0.0004673359382396,0.01,True,False,False,0.0049367170673443,-0.4055175156862671,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R4_joint_residual_minus_BASE,0.004699997189557,-0.0033729937062595,0.0141852343741533,0.0025,False,True,False,0.0049367170673443,0.9520491301085248,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R4_joint_residual_minus_BASE,0.004699997189557,-0.0033729937062595,0.0141852343741533,0.005,False,True,False,0.0049367170673443,0.9520491301085248,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,grouped_10fold,persistence,ancova_level,ancova_current_state,R4_joint_residual_minus_BASE,0.004699997189557,-0.0033729937062595,0.0141852343741533,0.01,False,True,False,0.0049367170673443,0.9520491301085248,True,1166,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,temporal_70_30,acute,change,context,R1_prior_acute_minus_BASE,0.009386695761822,-0.0021154986462293,0.0198820798011608,0.0025,False,True,False,0.0042834080677893,2.191408246253455,True,340,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,temporal_70_30,acute,change,context,R1_prior_acute_minus_BASE,0.009386695761822,-0.0021154986462293,0.0198820798011608,0.005,False,True,False,0.0042834080677893,2.191408246253455,True,340,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,temporal_70_30,acute,change,context,R1_prior_acute_minus_BASE,0.009386695761822,-0.0021154986462293,0.0198820798011608,0.01,False,True,False,0.0042834080677893,2.191408246253455,True,340,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,temporal_70_30,acute,change,context,R2_prior_persistence_minus_BASE,0.0420666105140635,-0.0071703525999867,0.093238450885183,0.0025,False,True,False,0.0042834080677893,9.820827212424446,True,340,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,temporal_70_30,acute,change,context,R2_prior_persistence_minus_BASE,0.0420666105140635,-0.0071703525999867,0.093238450885183,0.005,False,True,False,0.0042834080677893,9.820827212424446,True,340,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,temporal_70_30,acute,change,context,R2_prior_persistence_minus_BASE,0.0420666105140635,-0.0071703525999867,0.093238450885183,0.01,False,True,False,0.0042834080677893,9.820827212424446,True,340,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,temporal_70_30,acute,change,context,R3_joint_raw_minus_BASE,0.0337043365935638,-0.0254595575562892,0.0908984450352502,0.0025,False,True,False,0.0042834080677893,7.868579425578505,True,340,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,temporal_70_30,acute,change,context,R3_joint_raw_minus_BASE,0.0337043365935638,-0.0254595575562892,0.0908984450352502,0.005,False,True,False,0.0042834080677893,7.868579425578505,True,340,"benchmarks are predictive-statistical, not clinical"
prior_response_representation,HRS,temporal_70_30,acute,change,context,R3_joint_raw_minus_BASE,0.0337043365935638,-0.0254595575562892,0.0908984450352502,0.01,False,True,False,0.0042834080677893,7.868579425578505,True,340,"benchmarks are predictive-statistical, not clinical"
