record_type,cohort,validation,outcome_metric,outcome_formulation,baseline_scope,model,base_model,candidate_model,comparison,metric,estimate,ci_lower,ci_upper,bootstrap_se,n_persons,ridge_alpha_min,ridge_alpha_median,ridge_alpha_max,temporal_cutoff,bootstrap_success,bootstrap_attempts,notes
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,predictive_R2,0.0420666105140635,-0.0071703525999867,0.093238450885183,0.0249902297915429,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,mean_log_predictive_density,0.0214917249500239,-0.0054572062038935,0.0523561646755747,0.0147235745890297,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,RMSE,0.0177173678850635,-0.0136239196280311,0.0487484930980427,0.0157124629330414,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,MAE,0.0017056313736882,-0.0197202587702166,0.0255567232372739,0.0115356695045789,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,predictive_R2,0.0337043365935638,-0.0254595575562892,0.0908984450352502,0.0297148025227147,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,mean_log_predictive_density,0.0161476212058304,-0.0168089139199522,0.0503405670555882,0.017180303918018,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,RMSE,0.0047246030672649,-0.0002722735131011,0.0093058483006263,0.0025223540858889,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,MAE,-0.000818199389615,-0.0050521827381715,0.0030280450985328,0.002079858646284,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,predictive_R2,0.0090432355163903,-0.0005511611072873,0.0177112264280688,0.0047894718790525,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,mean_log_predictive_density,0.0050192017257646,-0.0004160173715139,0.0103648115463658,0.00278124772358,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,RMSE,0.0258550497079004,-0.0039666289841402,0.0563768594911736,0.0158513539003581,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,MAE,-0.0017252397192905,-0.0252445328893018,0.0212215519240723,0.0114975248382231,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,predictive_R2,0.0489948068357377,-0.0076337242865847,0.1070381242051292,0.0297606054793048,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,mean_log_predictive_density,0.0250680012286066,-0.0091524049121301,0.0576846556056842,0.0173586863750964,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,RMSE,0.0219031700597276,-0.0118271472114388,0.055828176715319,0.0176851019035828,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,MAE,-0.0004263977278272,-0.0251872176191529,0.0223412322009299,0.0121147807911131,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,predictive_R2,0.0415842852698921,-0.0229811070905357,0.1026477869788715,0.0330360554989746,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,context,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,mean_log_predictive_density,0.0204913811764886,-0.0151987278620072,0.0581037636586256,0.0193402829340147,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
model_metric,HRS,temporal_70_30,acute,change,current_state,BASE,,,,RMSE,0.9445419436889748,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,BASE,,,,MAE,0.7603121534592674,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,BASE,,,,predictive_R2,0.1938692183114758,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,BASE,,,,mean_log_predictive_density,-1.3674801059925334,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,BASE,,,,calibration_intercept,0.0141149942294651,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,BASE,,,,calibration_slope,0.9421299470341492,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R1_prior_acute,,,,RMSE,0.9444646741433912,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R1_prior_acute,,,,MAE,0.7602316795478401,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R1_prior_acute,,,,predictive_R2,0.1940011061789555,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R1_prior_acute,,,,mean_log_predictive_density,-1.367385790521614,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R1_prior_acute,,,,calibration_intercept,0.0141050747841417,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R1_prior_acute,,,,calibration_slope,0.9422672033479904,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R2_prior_persistence,,,,RMSE,0.9431751438320316,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R2_prior_persistence,,,,MAE,0.7568508269715354,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R2_prior_persistence,,,,predictive_R2,0.1962005541516315,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R2_prior_persistence,,,,mean_log_predictive_density,-1.366324988704124,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R2_prior_persistence,,,,calibration_intercept,0.0257051784986352,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R2_prior_persistence,,,,calibration_slope,0.935874240527924,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R3_joint_raw,,,,RMSE,0.9443394101167056,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R3_joint_raw,,,,MAE,0.7577089178159122,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R3_joint_raw,,,,predictive_R2,0.1942148907161351,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R3_joint_raw,,,,mean_log_predictive_density,-1.3679489165141363,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R3_joint_raw,,,,calibration_intercept,0.0272172425438775,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R3_joint_raw,,,,calibration_slope,0.9339852630517476,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_acute_residual,,,,RMSE,0.9469144722298996,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_acute_residual,,,,MAE,0.7587996337484213,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_acute_residual,,,,predictive_R2,0.189814405662833,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_acute_residual,,,,mean_log_predictive_density,-1.3718393056144642,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_acute_residual,,,,calibration_intercept,0.0260376911827172,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_acute_residual,,,,calibration_slope,0.915574344594098,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_persistence_residual,,,,RMSE,0.9443577183969708,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_persistence_residual,,,,MAE,0.7601987207291887,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_persistence_residual,,,,predictive_R2,0.1941836462663899,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_persistence_residual,,,,mean_log_predictive_density,-1.3672897478881385,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_persistence_residual,,,,calibration_intercept,0.0119413352676279,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_persistence_residual,,,,calibration_slope,0.9419605209977656,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_joint_residual,,,,RMSE,0.9458505321800998,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_joint_residual,,,,MAE,0.7583229100088642,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_joint_residual,,,,predictive_R2,0.1916340095815117,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_joint_residual,,,,mean_log_predictive_density,-1.3704955357508035,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_joint_residual,,,,calibration_intercept,0.0241887991017581,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,change,current_state,R4_joint_residual,,,,calibration_slope,0.9248353803480508,,,,340,100.0,100.0,100.0,2014-05-15,,,
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,RMSE,7.72695455838468e-05,-0.0001638545902268,0.0003041291338056,0.0001168610378371,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,MAE,8.047391142729232e-05,-0.0001100450393734,0.0002510326308048,9.767856649589782e-05,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,predictive_R2,0.0001318878674796,-0.0002874617924279,0.0005248781807158,0.0002015931634918,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,mean_log_predictive_density,9.431547091942603e-05,-0.0001987687834069,0.0003730161202998,0.0001438646432022,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,RMSE,0.0013667998569433,-0.0071129750848802,0.0113805823985339,0.0046625465027602,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,MAE,0.003461326487732,-0.0032751567497827,0.0113467939385096,0.003675560445928,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,predictive_R2,0.0023313358401556,-0.0125880804525165,0.0185981252652494,0.0079463146837162,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,mean_log_predictive_density,0.0011551172884094,-0.009539738964955,0.0134733142338049,0.0057657258645975,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,RMSE,0.0002025335722694,-0.0097544195335136,0.0104058975269083,0.0051986299853939,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,MAE,0.0026032356433551,-0.0056080375834898,0.0103758327318207,0.0041163762007243,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,predictive_R2,0.0003456724046593,-0.0176430946633794,0.0180448289899168,0.0090724444704631,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R3_joint_raw,R3_joint_raw_minus_BASE,mean_log_predictive_density,-0.000468810521603,-0.0131583391802817,0.0120793052546647,0.0064139496718364,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,RMSE,-0.0023725285409247,-0.0171132494715788,0.0111236522549691,0.0071204434270967,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,MAE,0.001512519710846,-0.0107391803054351,0.0134304185569481,0.0061096821870613,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,predictive_R2,-0.0040548126486428,-0.0298162761536089,0.0185318522049036,0.0122665102400301,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R4_acute_residual,R4_acute_residual_minus_BASE,mean_log_predictive_density,-0.0043591996219307,-0.0222258826431724,0.0123815272981558,0.0089418748517846,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,RMSE,0.0001842252920042,-0.0024616893517726,0.0031206704212743,0.0013664937760944,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,MAE,0.0001134327300786,-0.0020328778950755,0.0025463106478382,0.0011436946604316,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,predictive_R2,0.000314427954914,-0.0039902602333862,0.005231834922493,0.0023507535509407,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R4_persistence_residual,R4_persistence_residual_minus_BASE,mean_log_predictive_density,0.0001903581043949,-0.0030584329854338,0.0036971913760961,0.0016708110332551,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,RMSE,-0.0013085884911249,-0.0120674972721598,0.0107432215070273,0.0059278382109992,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,MAE,0.0019892434504031,-0.0080147492167437,0.0114550594373636,0.0053262554118066,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,predictive_R2,-0.002235208729964,-0.0210461021793357,0.0184713979988277,0.010220970285394,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,change,current_state,,BASE,R4_joint_residual,R4_joint_residual_minus_BASE,mean_log_predictive_density,-0.00301542975827,-0.0180080297560936,0.0120043372787934,0.0074919424498519,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,BASE,,,,RMSE,0.9445419436889748,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,BASE,,,,MAE,0.7603121534592672,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,BASE,,,,predictive_R2,0.2272629511935341,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,BASE,,,,mean_log_predictive_density,-1.3674801059925334,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,BASE,,,,calibration_intercept,0.0129339490094743,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,BASE,,,,calibration_slope,0.9224086551767416,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R1_prior_acute,,,,RMSE,0.9444646741433912,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R1_prior_acute,,,,MAE,0.7602316795478403,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R1_prior_acute,,,,predictive_R2,0.2273893756445096,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R1_prior_acute,,,,mean_log_predictive_density,-1.3673857905216142,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R1_prior_acute,,,,calibration_intercept,0.0128820235204922,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R1_prior_acute,,,,calibration_slope,0.9228919843852788,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R2_prior_persistence,,,,RMSE,0.9431751438320316,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R2_prior_persistence,,,,MAE,0.7568508269715355,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R2_prior_persistence,,,,predictive_R2,0.2294977121254082,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R2_prior_persistence,,,,mean_log_predictive_density,-1.3663249887041238,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R2_prior_persistence,,,,calibration_intercept,0.0226949801016118,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R2_prior_persistence,,,,calibration_slope,0.9246677074896084,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R3_joint_raw,,,,RMSE,0.9443394101167056,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R3_joint_raw,,,,MAE,0.7577089178159115,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R3_joint_raw,,,,predictive_R2,0.2275943042194919,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R3_joint_raw,,,,mean_log_predictive_density,-1.3679489165141363,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R3_joint_raw,,,,calibration_intercept,0.0249261907554813,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R3_joint_raw,,,,calibration_slope,0.9164162964575672,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_acute_residual,,,,RMSE,0.9469144722298998,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_acute_residual,,,,MAE,0.7587996337484213,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_acute_residual,,,,predictive_R2,0.223376107978079,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_acute_residual,,,,mean_log_predictive_density,-1.3718393056144642,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_acute_residual,,,,calibration_intercept,0.023506782777702,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_acute_residual,,,,calibration_slope,0.8911533195726481,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_persistence_residual,,,,RMSE,0.9443577183969708,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_persistence_residual,,,,MAE,0.7601987207291885,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_persistence_residual,,,,predictive_R2,0.2275643540619789,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_persistence_residual,,,,mean_log_predictive_density,-1.3672897478881385,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_persistence_residual,,,,calibration_intercept,0.0107888562818344,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_persistence_residual,,,,calibration_slope,0.9222770518894792,,,,340,0.0,0.0,0.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_joint_residual,,,,RMSE,0.9458505321801,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_joint_residual,,,,MAE,0.7583229100088636,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_joint_residual,,,,predictive_R2,0.2251203353343044,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_joint_residual,,,,mean_log_predictive_density,-1.3704955357508035,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_joint_residual,,,,calibration_intercept,0.0224459457230205,,,,340,100.0,100.0,100.0,2014-05-15,,,
model_metric,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,R4_joint_residual,,,,calibration_slope,0.8994667421779134,,,,340,100.0,100.0,100.0,2014-05-15,,,
comparison,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,RMSE,7.726954558373578e-05,-0.0001438186061477,0.000312212979615,0.0001121150367124,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,MAE,8.047391142684823e-05,-0.0001004106340637,0.0002578716520355,9.357078561077706e-05,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,predictive_R2,0.0001264244509755,-0.0002374343457743,0.0005079239146836,0.0001856779813134,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,,BASE,R1_prior_acute,R1_prior_acute_minus_BASE,mean_log_predictive_density,9.4315470919204e-05,-0.0001705682045917,0.0003849844722525,0.0001382663402699,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,RMSE,0.0013667998569433,-0.0083754985492633,0.0113137559325065,0.0050245175698509,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,MAE,0.0034613264877316,-0.0041441281398626,0.0118429348892094,0.0040530204637802,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,predictive_R2,0.0022347609318741,-0.0134904672255122,0.0186744942095892,0.0082434339568214,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
comparison,HRS,temporal_70_30,acute,ancova_level,ancova_current_state,,BASE,R2_prior_persistence,R2_prior_persistence_minus_BASE,mean_log_predictive_density,0.0011551172884096,-0.0109456650462053,0.0134197169169425,0.0061896334774173,340,,,,2014-05-15,500.0,500.0,paired person-cluster bootstrap
