case_id,sample_id,cohort,analysis,event_family,outcome,variant,benchmark,representation,base_role,n_parent,n_complete,missing_excluded,temporal_cutoff,temporal_train_n,temporal_test_n,temporal_person_overlap_excluded,run_id,formulation,scale,analysis_role,validation,row_type,term,metric,estimate,ci_lower,ci_upper,n_evaluated,n_finite_model_predictions,bootstrap_successful,bootstrap_attempted,bootstrap_seed,status,interval_status,increment_definition
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,grouped_cv,model,M2,calibration_slope,0.837840546312851,0.5219538764848397,1.083674185440345,188,188,500,500,1519674017,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,grouped_cv,model,M2,mae,0.7727096613816259,0.6881439801361832,0.8711352776634682,188,188,500,500,1519674017,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,grouped_cv,model,M2,mean_log_predictive_density,-1.4472645809543654,-1.5957630743501912,-1.3279792388676943,188,188,500,500,1519674017,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,grouped_cv,model,M2,predictive_r2,0.2381330419794413,0.0089219320783769,0.3803579770753161,188,188,500,500,1519674017,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,grouped_cv,model,M2,rmse,1.0149602398616442,0.9069128808277056,1.1325654049660354,188,188,500,500,1519674017,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,grouped_cv,model,M3,calibration_intercept,0.0380200848915352,-0.0875993774594348,0.1861251191166605,188,188,500,500,1519674017,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,grouped_cv,model,M3,calibration_slope,0.8345614353738002,0.5237950659726879,1.083907968988515,188,188,500,500,1519674017,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,grouped_cv,model,M3,mae,0.7643087834763503,0.6824005273916522,0.8623729066543891,188,188,500,500,1519674017,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,grouped_cv,model,M3,mean_log_predictive_density,-1.4426600141647072,-1.5979571956519758,-1.312714224176358,188,188,500,500,1519674017,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,grouped_cv,model,M3,predictive_r2,0.2472817369036518,0.0009318747533427,0.402558758684591,188,188,500,500,1519674017,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,grouped_cv,model,M3,rmse,1.0088478825870018,0.8949453767994143,1.1340104118572707,188,188,500,500,1519674017,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,increment,M1-M0,calibration_intercept,0.0177278727606114,-0.0211741497251997,0.0590580695629249,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,increment,M1-M0,calibration_slope,-0.005540629843114,-0.1314299897141049,0.0752455892345841,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,increment,M1-M0,mae,-0.0276286989931923,-0.0555512715806451,0.0013824355033641,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,increment,M1-M0,mean_log_predictive_density,0.012934651961552,-0.0228817974730117,0.0482837146952703,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,increment,M1-M0,predictive_r2,0.0164605006132907,-0.0251593925076796,0.0646921291304195,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,increment,M1-M0,rmse,-0.0120286319806182,-0.0440061745871869,0.0166428233919252,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,increment,M3-M2,calibration_intercept,0.0177278727606116,-0.0211741497251997,0.0590580695629251,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,increment,M3-M2,calibration_slope,-0.0055406298431142,-0.1314299897141052,0.0752455892345844,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,increment,M3-M2,mae,-0.0276286989931923,-0.0555512715806452,0.0013824355033644,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,increment,M3-M2,mean_log_predictive_density,0.0129346519615514,-0.022881797473012,0.0482837146952702,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,increment,M3-M2,predictive_r2,0.0164605006132906,-0.0251593925076798,0.0646921291304194,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,increment,M3-M2,rmse,-0.0120286319806179,-0.0440061745871869,0.0166428233919254,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M0,calibration_intercept,0.0845393776372136,-0.1938532727545036,0.4342222294291422,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M0,calibration_slope,0.970727467080262,0.471363683054703,1.465290922854014,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M0,mae,0.8220853060263699,0.647903234480777,1.0345938341280498,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M0,mean_log_predictive_density,-1.4873468662683096,-1.8363815492691864,-1.2271883804870127,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M0,predictive_r2,0.2719347497869245,-0.0526475766164792,0.4944391621016132,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M0,rmse,1.0580293815044417,0.8049500946926121,1.3236209795121114,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M1,calibration_intercept,0.102267250397825,-0.1732994582769816,0.4511851071400866,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M1,calibration_slope,0.9651868372371478,0.5111282179768741,1.3942761651926654,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M1,mae,0.7944566070331776,0.610464654477463,1.0121422669300737,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M1,mean_log_predictive_density,-1.4744122143067575,-1.8235504473920496,-1.2073224952025357,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M1,predictive_r2,0.2883952504002153,-0.0209346106119921,0.5237868766742417,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M1,rmse,1.0460007495238233,0.7840463191517969,1.3117816260130684,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M2,calibration_intercept,0.0845393776372136,-0.1938532727545036,0.4342222294291422,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M2,calibration_slope,0.970727467080262,0.471363683054703,1.465290922854014,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M2,mae,0.8220853060263699,0.647903234480777,1.0345938341280498,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M2,mean_log_predictive_density,-1.4873468662683096,-1.8363815492691864,-1.2271883804870127,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M2,predictive_r2,0.2719347497869245,-0.0526475766164792,0.4944391621016132,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M2,rmse,1.0580293815044417,0.8049500946926121,1.3236209795121114,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M3,calibration_intercept,0.1022672503978252,-0.1732994582769815,0.4511851071400869,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M3,calibration_slope,0.9651868372371476,0.5111282179768744,1.394276165192665,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M3,mae,0.7944566070331776,0.6104646544774629,1.0121422669300737,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M3,mean_log_predictive_density,-1.4744122143067582,-1.8235504473920496,-1.2073224952025357,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M3,predictive_r2,0.2883952504002152,-0.020934610611992,0.5237868766742416,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,591a6b94c879ae98,ancova_level,standardized,secondary,temporal,model,M3,rmse,1.0460007495238235,0.784046319151797,1.3117816260130684,51,51,500,500,810403288,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,increment,M1-M0,calibration_intercept,-0.0047071593220361,-0.0470087624642362,0.0472314389021335,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,increment,M1-M0,calibration_slope,0.0219915895355431,-0.1862808170757457,0.1999352142764099,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,increment,M1-M0,mae,0.0090755793749054,-0.0006124595563657,0.0196522670301227,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,increment,M1-M0,mean_log_predictive_density,-0.0017372021761936,-0.0131666696932089,0.008655355051659,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,increment,M1-M0,predictive_r2,-0.0046296459892338,-0.0292900098945985,0.0127853447805898,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,increment,M1-M0,rmse,0.0022945563841338,-0.007208913168998,0.0140595089864243,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,increment,M3-M2,calibration_intercept,-0.0068872467697028,-0.0371531277006063,0.0237548027005926,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,increment,M3-M2,calibration_slope,0.0239250746834268,-0.0844426573661205,0.1316965249520135,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,increment,M3-M2,mae,-0.0084008779052756,-0.0264962544319458,0.0106352472033096,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,increment,M3-M2,mean_log_predictive_density,0.0046045667896583,-0.0201139357212691,0.0308423730236443,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,increment,M3-M2,predictive_r2,0.0115085911401781,-0.0255276754479454,0.0538970202285919,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,increment,M3-M2,rmse,-0.0061123572746422,-0.0288276684105735,0.013669834605619,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,model,M0,calibration_intercept,0.3185804534558687,0.1100108676720018,0.5242196098353777,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,model,M0,calibration_slope,-0.3734152193822118,-1.0031452409984338,0.3518607245061715,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,model,M0,mae,0.760420786129001,0.6455479286504305,0.8767146381050076,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,model,M0,mean_log_predictive_density,-1.5155638214632696,-1.6974273378504894,-1.3466441006966123,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,model,M0,predictive_r2,-0.0916276847959529,-0.1702310925809328,-0.0241819277482295,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,model,M0,rmse,1.083216390706946,0.9150625067112024,1.2391717096242127,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
multi_HRS_acute_nonoverlap__main__residualized_mean,multi_HRS_acute_nonoverlap,HRS,multi_event,multiple,acute,nonoverlap,main,residualized_mean,secondary,188,188,0,2016-05-15,137,51,0,96196b344beb0f87,change_score,standardized,secondary,grouped_cv,model,M1,calibration_intercept,0.3138732941338325,0.1278074031863411,0.4952760923996553,188,188,500,500,2437055866,estimated,500_paired_person_resamples,augmented_minus_baseline
